,Area,N_vertices,Perimetro,Class
885,14008.5,4,660.7766914367676,7
886,14029.0,4,660.1909050941467,7
887,13966.5,4,660.7766913175583,7
888,10280.0,4,509.5046135187149,7
889,10061.0,4,530.8183214664459,7
890,10061.0,4,529.9898947477341,7
891,10282.0,4,508.6761863231659,7
892,11337.5,4,584.5756826400757,7
893,11544.0,4,569.8477615118027,7
894,11491.5,4,569.2619744539261,7
895,11295.0,4,585.1614691019058,7
896,11866.5,4,550.6934319734573,7
897,11949.0,4,539.622364282608,7
898,11877.0,4,541.6223641633987,7
899,11791.0,4,553.2792183160782,7
900,16126.0,4,658.2497808933258,7
901,16174.5,4,653.3208484649658,7
902,16232.0,4,652.735062122345,7
903,16165.0,4,659.0782079696655,7
904,9.0,5,12.828427076339722,7
905,9.0,5,12.828427076339722,7
906,11.5,5,13.41421353816986,7
907,11.5,5,13.41421353816986,7
908,7786.5,4,435.03657615184784,7
909,7901.5,4,431.03657841682434,7
910,7958.5,4,430.2081505060196,7
911,7841.5,4,434.2081489562988,7
912,1338.5,6,1463.7615344524384,7
913,1335.5,6,1462.246815919876,7
914,1313.0,6,1465.6610288619995,7
915,1333.5,6,1463.761534333229,7
916,9961.5,4,581.4629837274551,7
917,10137.0,4,568.0487701892853,7
918,10137.0,4,568.3919160366058,7
919,9989.5,4,576.977702498436,7
920,170.0,2,213.11269783973694,7
921,0.0,1,0.0,7
922,54.0,2,96.97056245803833,7
923,5.0,6,8.828427076339722,7
924,23.0,7,21.656854152679443,7
925,90.5,2,117.55634891986847,7
926,89.0,2,117.31370830535889,7
927,296.5,2,231.4629830121994,7
928,18258.5,4,717.62950527668,7
929,18306.0,4,716.2152916193008,7
930,18300.0,4,717.3868644237518,7
931,1545.5,6,1347.4183902740479,7
932,0.0,2,2.0,7
933,9.5,6,12.242640614509583,7
934,117.5,2,160.40916049480438,7
935,100.0,2,119.19595742225647,7
936,22.0,3,38.97056233882904,7
937,196.5,4,237.72286915779114,7
938,7.5,5,11.41421353816986,7
939,33.5,2,62.870057106018066,7
940,7.5,7,18.242640614509583,7
941,123.5,5,160.5269113779068,7
942,133.0,5,159.5979790687561,7
943,6.0,8,16.82842707633972,7
944,16680.5,4,667.286357998848,7
945,16757.5,4,666.114785194397,7
946,16771.5,4,665.2863578796387,7
947,16692.5,4,666.4579306840897,7
948,1604.0,7,1431.342267870903,7
949,1616.5,7,1429.9280545711517,7
950,1624.5,7,1429.9280545711517,7
951,1608.0,7,1431.3422681093216,7
952,27553.5,3,794.5655744075775,8
953,27893.5,3,781.5950118303299,8
954,1488.5,6,1514.3199672698975,8
955,27560.5,3,792.9087197780609,8
956,26848.5,3,789.5950129032135,8
957,27185.0,3,774.1807991266251,8
958,27189.0,3,774.1807990074158,8
959,26855.5,3,790.4234396219254,8
960,19047.0,3,699.8721451759338,8
961,19235.5,3,689.6295045614243,8
962,19274.0,3,689.0437180995941,8
963,19084.5,3,699.2863587141037,8
964,18073.0,3,687.0437170267105,8
965,18256.0,3,677.8721441030502,8
966,18413.5,3,673.2863576412201,8
967,18225.0,3,681.8721438646317,8
968,1660.5,8,1418.0844731330872,8
969,1653.5,8,1422.4276171922684,8
970,1659.5,8,1425.599190711975,8
971,1662.0,8,1415.8418320417404,8
972,16879.0,3,706.0142802000046,8
973,16999.5,3,702.2569209337234,8
974,16945.5,3,701.4284937381744,8
975,16824.0,3,705.1858530044556,8
976,17776.5,3,673.9726501703262,8
977,17950.0,3,668.5584366321564,8
978,17895.5,3,668.3157961368561,8
979,17719.5,3,673.1442232131958,8
980,18310.5,3,655.1442227363586,8
981,18415.5,3,657.1442226171494,8
982,18454.0,3,653.7300093173981,8
983,18347.0,3,651.7300091981888,8
984,20210.0,3,700.0142797231674,8
985,20397.0,3,689.185852766037,8
986,20475.0,3,689.185852766037,8
987,20276.5,3,701.4284933805466,8
988,599.0,4,567.0782078504562,8
989,857.0,4,738.4650713205338,8
990,0.0,1,0.0,8
991,1.0,4,4.0,8
992,13351.5,3,589.6295051574707,8
993,13641.5,3,581.972650885582,8
994,13624.0,3,581.3868645429611,8
995,13330.0,3,590.2152916193008,8
996,4.0,4,8.0,8
997,4.0,4,8.0,8
998,3.5,5,7.414213538169861,8
999,2.0,4,6.0,8
1000,1339.0,8,1011.3178826570511,8
1001,1339.0,8,1013.3178827762604,8
1002,1327.5,8,1015.5605231523514,8
1003,1334.5,8,1013.9036691188812,8
1004,7.0,5,10.828427076339722,8
1005,7.0,5,10.828427076339722,8
1006,7.0,5,10.828427076339722,8
1007,7.0,5,10.828427076339722,8
1008,13394.0,3,621.61225938797,8
1009,13672.0,3,605.4701243638992,8
1010,13677.5,3,604.8843380212784,8
1011,13397.5,3,621.0264729261398,8
1012,1320.5,6,989.4772664308548,8
1013,36.0,5,34.14213526248932,8
1014,33.5,4,31.55634880065918,8
1015,32.5,5,33.55634880065918,8
1016,7509.0,3,458.96045756340027,8
1017,7314.5,3,464.37467098236084,8
1018,7323.0,3,462.96045899391174,8
1019,7517.0,3,458.13203036785126,8
1020,7912.5,3,457.06096291542053,8
1021,7994.5,3,457.88938999176025,8
1022,8009.0,3,457.3036035299301,8
1023,7925.0,3,456.4751764535904,8
1024,5927.5,3,474.0903995037079,8
1025,6132.0,3,462.19090461730957,8
1026,6173.0,3,458.5340505838394,8
1027,5977.0,3,469.01933193206787,8
1028,6086.0,3,482.8183218240738,8
1029,6276.5,3,475.0609632730484,8
1030,6329.5,3,476.23253548145294,8
1031,6127.5,3,482.2325357198715,8
1032,0.0,1,0.0,8
1033,4.0,4,8.0,8
1034,4.0,4,8.0,8
1035,1.0,4,4.0,8
1036,10698.5,3,509.88938987255096,8
1037,10806.5,3,509.88938999176025,8
1038,10561.0,3,529.7888851165771,8
1039,10453.0,3,529.7888852357864,8
1040,1.0,7,8.828427076339722,8
1041,44.5,2,51.355337738990784,8
1042,44.0,3,52.7695517539978,8
1043,3.5,8,10.242640614509583,8
1044,11213.5,3,533.2274823188782,8
1045,11143.0,3,531.8132691383362,8
1046,11135.5,3,531.2274829149246,8
1047,11205.5,3,533.2274825572968,8
1048,41.5,3,50.870057106018066,8
1049,73.0,2,101.74011445045471,8
1050,1428.0,6,1117.6021535396576,8
1051,1414.0,6,1118.0874353647232,8
1052,71.0,5,55.31370830535889,8
1053,77.5,5,56.72792184352875,8
1054,3.0,5,6.828427076339722,8
1055,3.0,5,6.828427076339722,8
1056,14004.0,3,660.7249583005905,8
1057,14353.5,3,641.9970364570618,8
1058,14361.0,3,642.2396776676178,8
1059,14010.0,3,661.5533851385117,8
1060,14807.0,3,706.2396759986877,8
1061,14811.0,3,705.411248922348,8
1062,14813.0,3,705.4112483263016,8
1063,14809.0,3,706.239675283432,8
1064,456.5,2,358.11478340625763,8
1065,460.0,2,358.35742449760437,8
1066,863.0,4,776.1564146280289,8
1067,879.0,4,777.3279871940613,8
1068,1439.0,6,1135.6265386343002,8
1069,1423.5,6,1138.6976064443588,8
1070,1401.0,6,1141.2833923101425,8
1071,940.0,4,791.8965300321579,8
