,Altura,Largura,Perimetro,Area,N_vertices,Class
0,0.7567527407483537,0.40177797378797947,0.23384964460058744,2.484192282513919,0.714480777055836,0
1,0.644573625412944,0.5599017918231468,0.2172759535119278,2.4892081574535805,0.714480777055836,0
2,0.7822680931787989,0.38811364079211846,0.19584794065827865,2.500243082320835,0.714480777055836,0
3,0.6384091114167624,0.5474586195055311,0.21242163203627845,2.495673062931366,0.714480777055836,0
4,0.6615992959246576,0.10247896640420101,0.07331204033877739,1.9924136106520198,1.2060875761597234,0
5,0.40883673691132333,0.4138908254518491,0.07331203976009713,1.9916333634391836,0.714480777055836,0
6,0.659687458424336,0.11000324583083657,0.06644699220141641,1.9959804550535567,1.6976943752636107,0
7,0.40883673691132333,0.4138908254518491,0.06644699278009666,1.996760702266393,1.2060875761597234,0
8,0.3610407677073097,0.18188655015424884,0.014715194877786926,1.7513172218856357,0.714480777055836,0
9,0.46275848852208495,0.04559506922798402,0.013293396892137817,1.7495895316286412,0.714480777055836,0
10,0.36203650917771807,0.18916939752795084,0.013882324989520085,1.7485306246969348,1.2060875761597234,0
11,0.46464989996356015,0.05378571645755223,0.0167259209608183,1.7500911191226072,0.714480777055836,0
12,0.7812790675227541,0.36099769228067907,0.2104109076892878,2.5229817153806327,1.2060875761597234,0
13,0.6168274017489913,0.5689998043531798,0.2035458601306071,2.530672723621447,0.714480777055836,0
14,0.785496253722702,0.36965288439073996,0.19810261026823536,2.531843094440701,1.2060875761597234,0
15,0.6277695866995369,0.5719569065484589,0.2049676578269161,2.524040622312339,0.22287397795194872,0
16,0.8258674094502901,0.5757363145708023,1.5058176478355252,-0.5957221262694139,1.6976943752636107,0
17,0.7930812622913311,0.6069795515301412,1.5094941139844305,-0.5957221262694139,1.6976943752636107,0
18,0.8190768165322738,0.5597419393865161,1.5109159119700795,-0.5982300637392446,1.6976943752636107,0
19,0.7802896598830341,0.6152058657045675,1.506650517723792,-0.5973940845826343,1.6976943752636107,0
20,0.7630040541329021,0.8636485276072121,0.29029286265251336,2.943757890874438,1.2060875761597234,0
21,1.0309498977527591,0.5390514389640975,0.2902928632311936,2.9429776436616017,1.6976943752636107,0
22,0.7630040541329021,0.8636485276072121,0.2991686371622458,2.9418630047861214,1.2060875761597234,0
23,1.0309498977527591,0.5390514389640975,0.2991686365835656,2.942420324223862,1.2060875761597234,0
24,0.9997471338199885,1.0039925869291335,-1.3724776357933228,-0.7456967869652855,-0.7603396202558259,0
25,0.9951479277934712,0.9984212112464365,-1.3807644813376527,-0.7457525189090595,-1.7435532184636005,0
26,1.004884679712742,0.9988588419029593,-1.362768992263344,-0.7454738591901894,0.22287397795194872,0
27,0.9951479277934712,0.9984212112464365,-1.3579146704983545,-0.7454738591901894,0.714480777055836,0
28,0.624110159725204,0.19758691295205683,0.1128784404100271,2.1960024012584927,0.714480777055836,0
29,0.4811346114000195,0.37079149081201557,0.11974348825804795,2.189203104118063,0.714480777055836,0
30,0.624110159725204,0.19758691295205683,0.12660853581672868,2.184967476391238,0.714480777055836,0
31,0.4811346114000195,0.37079149081201557,0.11974348767936771,2.191878237419216,0.714480777055836,0
32,0.7670857080503886,0.24482452509568192,1.642714429626891,-0.592043817980329,1.6976943752636107,0
33,0.5201279427614335,0.5597419393865161,1.6510012748818805,-0.5920995499241031,1.6976943752636107,0
34,0.7800834851708599,0.24482452509568192,1.6495794754495308,-0.5928240651931652,1.6976943752636107,0
35,0.5201279427614335,0.5439960686719743,1.6447251536845413,-0.5927126013056172,1.6976943752636107,0
36,0.960203716618534,0.5559030065381363,-1.361347194277695,-0.7453066633588674,-0.2687328211519386,0
37,0.7804545877017517,0.7762733443786674,-1.361347194277695,-0.7453066633588674,-0.2687328211519386,0
38,0.9615980210319997,0.5601915033711191,-1.361347194277695,-0.7453066633588674,-0.2687328211519386,0
39,0.783256737293247,0.7796337245732367,-1.3373195284009927,-0.7439133647645171,0.22287397795194872,0
40,-0.4609481408544303,-0.819388369852496,0.2627316316635989,-0.6171231926786352,1.6976943752636107,0
41,-0.3617398273887073,-0.9436784805001036,0.2661641557322794,-0.6176247801726015,1.6976943752636107,0
42,-0.45297025398049506,-0.8138566397151807,0.2661641563109597,-0.6162872135220251,1.6976943752636107,0
43,-0.358350120982187,-0.9436784805001036,0.26130983396728996,-0.6160642857469291,2.189301174367498,0
44,-0.40271423279203017,-0.9676075199240293,0.27827036527946614,-0.6362949813368961,1.6976943752636107,0
45,-0.48070089551485806,-0.8731322956367791,-1.3427627773953439,-0.7444149522584832,-0.2687328211519386,0
46,-0.40271423279203017,-0.9676075199240293,-1.3461953011746843,-0.7445821480898052,-0.2687328211519386,0
47,-0.48070089551485806,-0.8731322956367791,0.2796921638437955,-0.635681929955382,1.6976943752636107,0
48,-0.6500081974668848,-1.0391029770564202,-1.3559039447046632,-0.7450280036399973,0.714480777055836,0
49,-0.6500081974668848,-1.0391029770564202,-1.3559039447046632,-0.7450280036399973,0.714480777055836,0
50,-0.6500081974668848,-1.0391029770564202,-1.3593364684840037,-0.7451951994713194,0.714480777055836,0
51,-0.6500081974668848,-1.0391029770564202,-1.3593364684840037,-0.7451951994713194,0.714480777055836,0
52,-0.5347076104332203,-0.9773806070412635,-0.5763515360189572,0.09691447095403144,0.714480777055836,0
53,-0.4898314089348073,-1.040794649347099,-0.5709082867352657,0.09418360570910475,0.714480777055836,0
54,-0.5421887650052767,-0.9864380208001726,-0.5709082867352657,0.09607849179742123,0.22287397795194872,0
55,-0.4951765414299822,-1.0343270631022974,-0.5763515360189572,0.09880935704234792,0.714480777055836,0
56,-0.5194932463419282,-0.9191473882938178,0.15902409464677514,-0.6535161519630664,1.2060875761597234,0
