,Altura,Largura,Perimetro,Area,N_vertices,Class
141,237.34047273905898,132.53112841894918,209.48022830486298,270.0,4,1
142,132.03503322982124,237.403138142696,21.656854152679443,11.0,6,1
143,20.0,88.0056816347672,1051.335128545761,1053.5,6,1
144,136.0,248.0,1285.158503293991,1613.5,6,1
145,247.0,136.0,1285.7442895174026,1612.0,7,1
146,136.0,247.0,1285.7442895174026,1616.0,7,1
147,248.0,136.0,1285.9869301319122,1606.5,7,1
148,23.521266972678152,201.015546662441,965.5777691602707,995.0,8,1
149,276.3059898011623,147.16657229140046,1433.685414671898,1367.0,6,1
150,147.16657229140046,276.3059898011623,1433.3422685861588,1359.0,6,1
151,276.3059898011623,147.16657229140046,12.242640614509583,8.5,5,1
152,144.0,264.0,704.4995622634888,29765.0,5,1
153,264.0,145.0,703.3279892206192,29798.0,5,1
154,145.0,264.0,701.5706301927567,29804.5,5,1
155,264.0,144.0,703.3279894590378,29772.0,5,1
156,134.28514437569035,275.19538513572496,16.242640614509583,9.5,4,1
157,276.4172570589615,134.39680055715613,23.656854152679443,12.0,3,1
158,134.28514437569035,275.19538513572496,26.242640614509583,3.5,3,1
159,275.10906927980403,135.07405376311175,17.656854152679443,11.0,4,1
160,125.0,228.0,604.6589416265488,21829.5,5,1
161,228.0,125.0,610.9015816450119,21770.0,5,1
162,125.0,229.0,611.1442222595215,21793.5,5,1
163,229.0,125.0,604.9015822410583,21852.0,5,1
164,115.89003408404021,282.47920277429273,29.55634891986847,21.5,4,1
165,282.47920277429273,115.89003408404021,18.727921724319458,14.5,5,1
166,115.35163631262454,281.93970986719836,18.485281229019165,12.0,5,1
167,281.9809390721295,115.85011868789778,29.55634891986847,20.5,3,1
168,133.7170520165622,245.16372080713737,649.5289981365204,25387.0,5,1
169,245.16372080713737,133.7170520165622,654.357424736023,25360.0,4,1
170,133.29103495734438,246.0416631385831,654.357424736023,25350.0,5,1
171,246.53853654145024,133.34635353094586,650.3574253320694,25380.0,5,1
172,126.14277624977183,268.26852219371546,686.4579322338104,26375.5,5,1
173,268.26852219371546,126.14277624977183,1335.9869322776794,2347.5,6,1
174,126.14277624977183,269.2675249635574,1338.5727194547653,2364.0,6,1
175,269.2675249635574,126.14277624977183,687.2863593101501,26380.5,5,1
176,40.252329125157466,139.30990632399406,305.0365775823593,607.5,4,1
177,139.30990632399406,39.2587569849072,307.2792180776596,603.0,4,1
178,20.988091861815356,134.14357979418918,359.90663492679596,848.0,4,1
179,138.31576193623053,40.252329125157466,304.45079147815704,607.0,4,1
180,111.8000447227102,190.87233953614128,20.727921724319458,17.5,5,1
181,191.34393118152454,111.96651285094129,18.727921724319458,14.5,4,1
182,112.43776056112111,192.45324107429317,20.727921724319458,16.5,5,1
183,192.45324107429317,111.4955156048888,20.727921724319458,17.5,5,1
184,116.81716483462522,253.5374725755544,19.899494767189026,13.5,4,1
185,252.60740290023173,116.7839886285787,30.727921843528748,12.5,5,1
186,116.92732785794773,252.29347989989753,32.14213538169861,14.0,3,1
187,253.04940229133123,116.70903992407786,19.899494767189026,13.5,4,1
188,116.00969787047978,234.66199095720637,32.14213538169861,25.0,4,1
189,230.21403084955531,118.58541225631423,6.0,2.0,4,1
190,118.58541225631423,230.21403084955531,3.414213538169861,0.5,3,1
191,235.3959430406565,115.61249932425127,32.14213538169861,25.0,4,1
192,115.35163631262454,258.7740327003465,632.9848421812057,20254.0,4,1
193,259.27254000375746,115.31370256825508,627.3279881477356,20252.0,4,1
194,115.31370256825508,258.2755311677821,625.9137746095657,20258.5,4,1
195,258.2755311677821,115.31370256825508,631.570629119873,20255.5,4,1
196,101.17806086301516,229.49074055394914,1087.761534690857,1783.5,6,1
197,229.21823662178366,101.07917688624102,1089.4183889627457,1792.5,6,1
198,101.40019723846694,229.96086623597503,1091.6610292196274,1793.0,6,1
199,229.98967368123292,101.20894229266503,1090.0041745901108,1779.0,6,1
200,101.11503350145318,209.3854101889623,0.0,0.0,1,1
201,208.89351354218732,101.20523701864444,40.38477599620819,23.5,3,1
202,101.20523701864444,208.89351354218732,8.0,4.0,4,1
203,209.3854101889623,101.11503350145318,8.0,4.0,4,1
204,24.38237068047322,185.93681722563716,0.0,0.0,1,1
205,61.824347954507374,254.08905918988327,67.4558436870575,60.0,3,1
206,62.77141068989927,254.40764532537148,12.242640614509583,8.5,5,1
207,24.38237068047322,184.97161944471372,7.414213538169861,3.5,5,1
208,15.508062419270823,125.43723530116566,7.414213538169861,3.5,5,1
209,69.4640194633164,206.81211279806607,4.0,0.0,2,1
210,70.57619995437555,207.63429389192913,8.0,4.0,4,1
211,15.231546211727817,127.01574705523721,3.414213538169861,0.5,3,1
212,58.54912467321779,143.4015341619468,8.828427076339722,4.0,6,1
213,142.3420176897883,59.0444747626736,7.414213538169861,3.5,5,1
214,59.0444747626736,144.32342152263436,6.828427076339722,2.0,5,1
215,143.4015341619468,58.54912467321779,7.414213538169861,3.5,5,1
216,13.92838827718412,115.31695452100702,41.79898941516876,31.0,3,1
217,83.85254915624212,194.54112675730033,236.35028672218323,226.5,4,1
218,84.53401682163222,194.09533739891847,23.41421353816986,19.5,4,1
219,92.5,122.22213383835188,17.899494647979736,12.5,5,1
220,112.42441905564823,285.7153303552331,302.9949474334717,247.0,4,1
221,289.50690838043914,112.73530946424904,301.8233745098114,275.0,4,1
222,112.89375536317321,285.87060009731675,30.727921843528748,19.5,4,1
223,10.735455276791944,79.41190087134295,102.14213538169861,76.0,2,1
224,14.534441853748634,134.11282563573104,41.65685415267944,8.0,4,1
225,9.7082439194738,76.27745407392672,8.242640614509583,3.5,6,1
226,7.433034373659253,108.33397435707785,353.6812393665314,215.0,4,1
227,6.324555320336759,93.14504817756014,14.242640614509583,7.5,6,1
228,88.84396434198555,239.88174169786245,8.0,4.0,4,1
229,88.84396434198555,239.88174169786245,268.8355677127838,251.5,4,1
230,88.84396434198555,239.88174169786245,266.2497812509537,254.0,4,1
231,21.219095173922945,114.26832456984744,154.71067714691162,135.0,4,1
232,19.924858845171276,158.927656498169,25.313708186149597,13.0,7,1
233,53.67727638395972,173.77931407391387,48.28427076339722,38.0,3,1
234,60.440052945046304,220.32702966272657,153.8406196832657,82.5,2,1
235,19.1637678967368,157.56347927105443,27.899494767189026,12.5,5,1
236,114.0,299.0,1378.7909729480743,1433.5,6,1
237,299.0,115.0,1379.3767590522766,1454.0,6,1
238,115.0,299.0,1380.2051861286163,1463.0,6,1
239,299.0,114.0,1379.033613562584,1442.0,6,1
240,180.33579788827288,300.53951487283666,1610.6042433977127,1684.5,8,2
241,300.53951487283666,180.27756377319946,1609.4326704740524,1692.5,8,2
242,180.27756377319946,300.53951487283666,1610.8468829393387,1697.0,8,2
243,300.53951487283666,180.33579788827288,1612.0184561014175,1687.0,8,2
244,178.37110191956543,181.89626164382818,1238.479351758957,1456.0,9,2
245,181.3318780578859,179.22681161031684,1240.7219932079315,1448.5,8,2
246,179.53411931997772,180.9378346283607,1241.5504204034805,1438.5,9,2
247,181.89626164382818,178.37110191956543,1239.307778954506,1450.0,8,2
248,212.24985276791125,203.82835916525454,1430.930144071579,1776.0,7,2
249,204.52994890724437,212.3358189284135,1433.7585701942444,1779.0,9,2
250,211.72269599643775,203.74125748114935,1435.7585705518723,1777.0,8,2
251,203.82835916525454,211.6341182323871,1431.7585713863373,1774.0,9,2
252,210.67985190805504,169.45205811674285,667.452880859375,27369.5,6,2
253,169.76233386708608,211.07167029234407,1291.2489049434662,1455.0,8,2
254,211.07167029234407,169.76233386708608,1292.6631181240082,1451.5,8,2
255,169.45205811674285,210.67985190805504,1290.4204777479172,1476.0,8,2
256,4.6097722286464435,112.25083518620251,972.4549641609192,1177.0,8,2
257,165.40027206749087,193.90010314592408,1217.8103024959564,1385.5,8,2
258,193.90010314592408,165.40027206749087,1217.567662358284,1377.0,8,2
259,189.51055379582425,168.95635531106842,246.28427076339722,180.0,2,2
260,179.5466513193716,267.7480158656643,1498.9230024814606,1632.5,8,2
261,6.708203932499369,120.7683733433551,1227.1168730258942,1401.0,8,2
262,179.47144619688115,261.6906570743404,264.8355669975281,290.5,2,2
263,268.24662160034745,179.50835635145233,4.0,0.0,2,2
264,199.6246477767713,172.69916039170545,656.3401806354523,24411.5,6,2
265,172.2708623070077,200.73925874128358,662.8254619836807,24338.5,6,2
266,201.16784037216286,172.87133944063717,662.2396755218506,24358.0,6,2
267,172.69916039170545,199.6246477767713,655.7543938159943,24433.0,6,2
268,190.59118552545917,186.3571839237758,1245.8691791296005,1374.5,9,2
269,186.3571839237758,190.59118552545917,1254.5971010923386,1324.0,8,2
270,190.59118552545917,186.3571839237758,0.0,0.0,1,2
271,186.3571839237758,190.59118552545917,1245.5260338783264,1366.5,9,2
272,168.00297616411441,187.20042734993956,1181.4255323410034,1439.0,9,2
273,186.90171213769017,168.40501773997116,1184.1118240356445,1444.0,9,2
274,168.40501773997116,186.90171213769017,1183.526036977768,1436.5,9,2
275,187.20042734993956,168.00297616411441,1182.5971050262451,1440.0,9,2
276,134.33633164561255,157.8836596991595,0.0,0.0,1,2
277,157.95648134850308,133.41382986782142,3.414213538169861,0.5,3,2
278,133.30416347586447,157.3848785620779,0.0,0.0,1,2
279,157.8836596991595,134.33633164561255,3.414213538169861,0.5,3,2
280,135.46678559706066,132.5867640452847,486.3330407142639,12268.0,6,2
281,122.31210079137713,146.02482665629157,486.2325351238251,12241.5,6,2
282,146.44111444536333,122.58874336577564,484.5756813287735,12258.5,6,2
283,132.23085872821065,135.38463723776047,483.2619730234146,12300.5,6,2
284,69.40461079784254,152.41062955056645,8.0,4.0,4,2
285,33.28663395418648,139.2838827718412,12.242640614509583,3.5,7,2
286,34.55792239125495,138.82813115503643,28.485281229019165,20.0,5,2
287,68.00735254367721,152.63354808167173,8.0,4.0,4,2
288,67.53702688155587,155.49356899884958,64.18376529216766,42.5,2,2
289,38.27858409084641,145.95632908510683,64.18376529216766,43.5,2,2
290,39.46200704475128,145.8158084708239,7.414213538169861,3.5,5,2
291,154.72879499304582,67.06713054842886,5.414213538169861,0.5,4,2
292,63.32850858815483,137.35537848952256,591.2030971050262,821.5,6,2
293,162.5607578722491,92.34717104492157,414.95331740379333,551.5,4,2
294,92.34717104492157,162.5607578722491,8.0,4.0,4,2
295,63.7200910231616,137.66717110480624,17.656854152679443,7.0,8,2
296,162.74212730574712,169.14490828872147,573.7127647399902,19540.5,6,2
297,169.46164757844178,162.35532020848592,577.1269782781601,19499.0,6,2
298,162.42613705927997,168.90307871675992,576.298551440239,19510.0,6,2
299,169.21731589881693,162.81431141026886,572.8843380212784,19550.5,6,2
300,70.0,149.20120642943877,25.071067690849304,14.5,5,2
301,70.30113797087498,148.80272174930136,19.656854152679443,5.0,5,2
302,56.938563381947034,152.46311029229332,13.071067690849304,5.5,6,2
303,49.87233702163956,153.421804187019,46.38477599620819,37.5,3,2
304,137.51818061623706,135.40771765302006,8.828427076339722,4.0,6,2
305,135.337540985493,138.2217421392163,12.242640614509583,4.5,5,2
306,137.51818061623706,135.40771765302006,7.414213538169861,3.5,5,2
307,135.40771765302006,137.51818061623706,7.414213538169861,3.5,5,2
308,152.82751715577925,142.70336366042673,530.984845995903,16284.0,6,2
309,142.28492541376264,153.93829932800998,538.0559122562408,16217.5,6,2
310,154.21170513291136,142.70336366042673,538.3990596532822,16225.5,6,2
311,142.28492541376264,153.93829932800998,532.4995630979538,16291.0,6,2
312,161.599814356329,139.12763923821893,566.114785194397,15595.5,6,2
313,139.51702405083043,161.9876538505327,568.357425570488,15605.0,6,2
314,161.9876538505327,139.51702405083043,566.1147849559784,15611.5,6,2
315,139.9365927840177,161.71657305298058,565.286357998848,15596.5,6,2
316,140.0142849854971,287.0435507026765,1412.538228392601,1415.0,8,2
317,286.54362669583145,141.02216137898327,731.9970364570618,26816.5,5,2
318,141.01418368376991,288.0433995077825,1414.0529475212097,1432.0,8,2
319,288.0433995077825,140.0142849854971,1415.709800362587,1420.0,8,2
320,135.6548930190135,153.38595111678254,519.0437183380127,14551.0,6,2
321,153.38595111678254,135.6548930190135,521.2863589525223,14494.5,6,2
322,135.6548930190135,153.38595111678254,520.9432131052017,14494.5,6,2
323,153.38595111678254,135.6548930190135,518.7005724906921,14551.0,6,2
324,123.1990259701756,265.42418879973997,1274.4966008663177,1558.5,8,2
325,265.42418879973997,123.1990259701756,1273.4255331754684,1575.0,7,2
326,123.1990259701756,265.42418879973997,1270.8397463560104,1602.5,7,2
327,265.42418879973997,123.1990259701756,1271.910814166069,1584.0,8,2
328,104.04326023342406,227.1079038695043,575.6295042037964,16159.5,5,2
329,227.1079038695043,104.04326023342406,583.6295045614243,16038.5,5,2
330,104.04326023342406,225.10886255321003,580.2152913808823,16040.0,5,2
331,226.10838109190027,104.04326023342406,574.8010774850845,16165.5,5,2
332,61.68468205316454,203.42320418280704,44.87005686759949,32.5,3,2
333,35.4400902933387,175.57049866079439,38.04163038730621,32.5,4,2
334,30.675723300355934,171.0818517552344,28.3847758769989,20.5,3,2
335,48.63383595810637,203.52211182080438,4.0,1.0,4,2
336,123.1990259701756,269.41789101691074,670.5828214883804,21179.0,5,2
337,268.6037974415105,124.25779653607253,677.0681028366089,21157.0,5,2
338,124.25779653607253,269.60155785900054,677.89652967453,21156.0,5,2
339,270.4163456597992,123.1990259701756,671.4112486839294,21176.0,5,2
340,109.20164833920778,237.36048533822978,8.0,4.0,4,2
341,43.82065722921097,220.014204086918,8.0,4.0,4,2
342,43.48850422812907,220.06192310347558,25.313708186149597,19.0,6,2
343,237.65205658693552,109.14439976471537,4.0,1.0,4,2
344,135.00370365289984,284.0281676172277,1356.8224991559982,1599.0,8,2
345,283.53571203642053,135.52306076826926,1365.4082847833633,1570.5,8,2
346,135.52306076826926,283.53571203642053,1363.9940719604492,1578.0,8,2
347,284.0281676172277,135.00370365289984,1356.8224992752075,1592.0,8,2
348,122.0,268.0,1297.283392906189,1471.0,8,2
349,268.00746258266764,121.00413216084813,1291.2833926677704,1464.0,8,2
350,121.00413216084813,267.0074905316328,1289.040751695633,1475.5,8,2
351,267.0,122.0,1295.04075217247,1481.5,8,2
352,118.5379686007821,293.0720901075365,736.8843364715576,24214.5,5,2
353,292.5427319213383,118.00953351318698,736.0559099912643,24242.5,6,2
354,118.00423721205946,292.04280508172087,734.8843370676041,24242.5,6,2
355,292.5722133080994,118.52636837429888,736.8843364715576,24213.5,6,2
356,7.0710678118654755,233.03433223454437,507.49747383594513,380.5,2,3
357,233.01931250435015,7.0710678118654755,505.9827550649643,348.5,2,3
358,7.0710678118654755,233.03433223454437,507.49747383594513,380.5,2,3
359,233.01931250435015,7.0710678118654755,505.9827550649643,348.5,2,3
360,0.0,273.02930245671433,582.5685415267944,512.0,2,3
361,273.02930245671433,7.0710678118654755,579.7401144504547,530.0,2,3
362,0.0,273.02930245671433,579.7401144504547,530.0,2,3
363,273.02930245671433,7.0710678118654755,582.5685415267944,512.0,2,3
364,7.566372975210778,230.0657514711827,500.811182141304,323.5,2,3
365,230.0657514711827,7.566372975210778,500.2253956794739,320.0,2,3
366,7.566372975210778,230.0657514711827,500.2253956794739,320.0,2,3
367,230.0657514711827,7.566372975210778,500.811182141304,323.5,2,3
368,0.5,260.21193285474055,555.3969686031342,456.0,2,3
369,0.0,260.27677575995904,564.2253956794739,375.0,2,3
370,0.0,259.2778432492835,563.3969686031342,374.0,2,3
371,0.5,259.21275045799734,557.9827550649643,434.5,2,3
372,7.566372975210778,281.2352218339659,616.0243852138519,316.0,2,3
373,7.0710678118654755,281.2561110447202,612.3675310611725,363.0,2,3
374,7.0710678118654755,280.25702488965374,611.5391039848328,364.0,2,3
375,7.566372975210778,280.23606120554865,615.1959581375122,318.0,2,3
376,5.0,204.0,441.8406196832657,267.5,2,3
377,203.0,5.0,440.7695519924164,300.0,2,3
378,5.0,203.0,440.7695519924164,300.0,2,3
379,204.0,5.0,441.8406196832657,267.5,2,3
380,5.0,220.0,477.01219260692596,258.5,2,3
381,221.0,6.0,481.7401144504547,229.0,2,3
382,6.0,221.0,481.7401144504547,231.0,2,3
383,220.0,5.0,477.01219260692596,258.5,2,3
384,0.5,220.00511357693483,461.3553384542465,448.5,2,3
385,220.00511357693483,5.5901699437494745,459.11269783973694,421.0,2,3
386,0.5,220.00511357693483,459.94112491607666,425.0,2,3
387,220.00511357693483,5.5901699437494745,460.7695519924164,440.0,2,3
388,4.0,247.0,531.4974738359451,298.5,2,3
389,248.0,4.0,532.4264061450958,294.0,2,3
390,4.0,248.0,532.4264061450958,294.0,2,3
391,247.0,4.0,531.4974738359451,306.5,2,3
392,4.6097722286464435,216.02835462040625,457.11269783973694,346.0,2,3
393,4.123105625617661,216.05786262017867,453.3553384542465,326.5,2,3
394,4.123105625617661,216.05786262017867,453.3553384542465,326.5,2,3
395,216.02835462040625,4.6097722286464435,457.11269783973694,346.0,2,3
396,10.547511554864494,134.02331886653158,296.08326029777527,359.0,2,3
397,134.00839525940157,9.5524865872714,296.911687374115,324.0,2,3
398,9.5524865872714,134.00839525940157,296.32590079307556,324.5,2,3
399,134.02331886653158,10.547511554864494,296.08326029777527,358.0,2,3
400,0.5,146.0693328525875,326.18376553058624,150.5,2,3
401,146.0693328525875,6.576473218982953,323.5979790687561,169.0,2,3
402,0.5,147.0688614221243,325.01219260692596,167.5,2,3
403,147.0688614221243,6.576473218982953,327.5979790687561,150.0,2,3
404,0.5,141.02216137898327,306.7695519924164,249.0,2,3
405,141.05672617780408,6.082762530298219,305.11269783973694,261.0,2,3
406,0.0,141.05672617780408,305.94112491607666,237.0,2,3
407,141.02216137898327,6.576473218982953,306.7695519924164,247.0,2,3
408,0.5,153.04002744380307,333.8406196832657,263.5,2,3
409,153.08167754502824,7.0710678118654755,338.32590091228485,223.5,2,3
410,0.0,152.08221460775746,337.49747383594513,221.5,2,3
411,152.04029071269233,7.566372975210778,333.01219260692596,262.5,2,3
412,0.5,135.15639089588032,296.911687374115,203.0,2,3
413,0.0,135.18135966175217,297.25483322143555,201.0,2,3
414,0.0,134.18271125595876,295.5979790687561,198.0,2,3
415,134.15755662652776,7.566372975210778,296.08326029777527,199.0,2,3
416,0.0,156.259399717265,335.94112491607666,328.0,2,3
417,0.0,156.20499351813308,335.5979790687561,306.0,2,3
418,0.0,156.20499351813308,335.5979790687561,312.0,2,3
419,0.0,156.20499351813308,337.3553384542465,330.5,2,3
420,0.0,161.37224048763778,347.8822498321533,325.0,2,3
421,9.055385138137417,161.37224048763778,346.71067690849304,305.0,2,3
